year mon day hour minute sec lat lot dep mag
2022 5 1 18 9 53.76 29.2914 107.882886 3.88 0.59
2022 5 1 18 13 28.25 29.307489 107.976514 2.72 0.45
2022 5 1 19 25 26.51 29.316136 107.970435 2.51 0.37
2022 5 1 19 31 44.85 29.349184 108.073722 1.6 0.69
2022 5 1 19 35 13.3 29.340906 108.085238 1.27 0.15
2022 5 1 20 3 42.87 29.292574 107.856795 3.65 0.41
2022 5 1 22 16 8.03 29.286169 108.040731 2.05 0.35
2022 5 1 23 15 52.49 29.321985 107.946265 2.42 0.75
2022 5 1 23 19 24.55 29.321788 107.945736 3.33 0.85
2022 5 2 0 13 25.77 29.242544 108.106152 4.92 0.45
2022 5 2 0 22 47.82 29.291307 107.830916 3.67 0.64
2022 5 2 0 53 44.98 29.315892 107.915186 3.09 0.88
2022 5 2 1 26 9.08 29.291396 107.884627 3.58 0.74
2022 5 2 1 30 18.12 29.314205 107.969832 1.53 0.31
2022 5 2 2 45 53.32 29.310482 107.916048 2.99 0.45
2022 5 2 3 50 53.82 29.290287 107.850309 4.19 0.3
2022 5 2 4 28 36.44 29.313243 107.878548 3.46 0.2
2022 5 2 5 27 2.5 29.296588 107.860067 4.53 0.86
2022 5 2 5 27 44.08 29.319088 107.933936 3.42 0.18
2022 5 2 6 3 24.8 29.311863 107.878589 1.98 0.15
2022 5 2 6 27 26.04 29.328269 107.957723 1.86 0.36
2022 5 2 6 30 4.26 29.326204 107.95848 2.39 0.71
2022 5 2 7 31 12.9 29.319423 107.951465 2.35 0.32
2022 5 2 7 36 39.18 29.249504 108.102026 4.46 0.86
2022 5 2 7 43 28.28 29.282385 107.843856 4.65 0.56
2022 5 2 9 9 12.7 29.31569 107.916154 2.75 0.39
2022 5 2 9 10 24.12 29.316553 107.972754 2.19 0.35
2022 5 2 9 17 8.91 29.316909 107.913786 2.93 0.6
2022 5 2 9 40 21.76 29.339242 107.973454 1.54 0.65
2022 5 2 9 46 48.33 29.3118 107.918188 3.25 0.58
2022 5 2 12 40 2.56 29.349526 108.076253 1.12 1.06
2022 5 2 13 14 44.12 29.28469 108.042122 1.41 1.71
2022 5 2 13 16 19.51 29.349528 108.074788 1.73 0.94
2022 5 2 13 21 47.71 29.316309 107.94847 1.79 0.57
2022 5 2 14 13 45.86 29.316201 107.970435 2.63 0.29
2022 5 2 14 22 7.02 29.314321 107.914404 2.26 0.44
2022 5 2 15 29 27.49 29.362211 108.035181 1.4 0.87
2022 5 2 16 17 51.69 29.318111 107.91744 2.41 0.52
2022 5 2 16 41 19.18 29.35283 107.989201 2.02 0.47
2022 5 2 16 47 22.07 29.350163 108.077222 2.91 0.25
2022 5 2 17 42 31.99 29.311157 107.976164 1.36 0.15
2022 5 2 17 46 59.33 29.361082 108.022323 2.06 0.81
2022 5 2 19 32 50.86 29.339172 107.974284 2.2 -0.31
2022 5 2 21 43 27.29 29.344674 108.086475 1.61 0.71
2022 5 2 22 18 16.4 29.361936 108.034465 0.97 0.28
2022 5 2 22 27 8.67 29.315428 107.968962 2.05 1.03
2022 5 2 22 32 25.47 29.349105 108.073543 1.8 0.51
2022 5 2 22 55 30.86 29.352681 107.990999 2.41 0.19
2022 5 2 23 2 18.88 29.32467 107.944613 2.16 0.06
2022 5 3 0 0 13.88 29.320542 108.158236 3.44 0.61
2022 5 3 0 26 47.34 29.318125 108.166203 3.85 0.82
2022 5 3 0 34 15.35 29.31637 107.914144 3.01 0.27
2022 5 3 0 47 57.0 29.359127 108.035604 1.51 0.12
2022 5 3 1 1 0.56 29.315802 107.972453 2.45 0.35
2022 5 3 1 49 26.02 29.361709 108.01945 1.62 0.04
2022 5 3 3 36 24.56 29.323429 107.946069 2.88 0.07
2022 5 3 4 20 37.84 29.285459 108.040601 1.82 0.4
2022 5 3 4 46 38.14 29.318976 107.934749 3.03 0.1
2022 5 3 5 10 54.24 29.348759 108.07242 1.33 1.13
2022 5 3 5 11 56.74 29.330918 107.959229 1.98 0.57
2022 5 3 5 14 10.24 29.32867 107.958626 2.21 0.3
2022 5 3 6 8 24.8 29.339315 107.974276 1.99 -0.37
2022 5 3 6 33 27.12 29.395296 107.903817 3.0 0.31
2022 5 3 6 36 40.32 29.395184 107.902995 2.4 0.93
2022 5 3 6 40 56.76 29.36178 107.923145 5.74 -0.16
2022 5 3 7 10 58.12 29.373655 107.92089 6.21 0.71
2022 5 3 9 35 38.12 29.397361 107.925936 2.21 0.6
2022 5 3 10 2 3.38 29.372286 107.940365 1.53 -0.31
2022 5 3 10 15 19.11 29.318056 107.914217 2.83 0.31
2022 5 3 10 22 20.94 29.306905 107.971688 2.21 0.65
2022 5 3 10 23 25.48 29.319401 107.922127 2.12 0.64
2022 5 3 11 2 50.72 29.286452 108.042432 1.62 0.92
2022 5 3 11 6 36.08 29.307662 107.974186 1.34 -0.33
2022 5 3 12 22 41.71 29.362199 108.034676 1.54 0.75
2022 5 3 12 35 26.53 29.34965 108.074569 1.32 0.51
2022 5 3 13 26 29.14 29.330288 107.958122 2.16 -0.11
2022 5 3 13 37 0.69 29.29719 107.890454 1.86 0.41
2022 5 3 13 54 8.79 29.348214 108.077865 1.44 1.05
2022 5 3 14 15 12.66 29.388247 107.932699 1.62 0.62
2022 5 3 14 20 9.56 29.36122 108.011743 1.98 0.04
2022 5 3 14 34 27.23 29.338863 107.97334 2.0 0.46
2022 5 3 14 52 8.56 29.36107 108.020671 2.05 0.29
2022 5 3 15 6 56.41 29.315169 107.914526 2.42 0.43
2022 5 3 16 16 13.9 29.379574 107.94161 2.35 0.38
2022 5 3 16 16 57.88 29.379045 107.948494 0.58 0.67
2022 5 3 16 55 37.25 29.305241 107.903914 2.24 0.56
2022 5 3 17 13 6.76 29.351471 107.990723 3.08 0.61
2022 5 3 17 30 46.84 29.318325 107.914925 2.75 0.74
2022 5 3 17 31 26.04 29.319609 107.952775 2.34 0.62
2022 5 3 17 38 12.94 29.319924 107.949967 2.91 -0.07
2022 5 3 17 49 28.44 29.321143 107.94742 2.02 0.26
2022 5 3 17 50 42.32 29.314581 107.970711 2.72 0.45
2022 5 3 18 29 42.76 29.328249 107.961702 1.65 -0.11
2022 5 3 18 43 43.61 29.362085 108.034847 1.58 0.33
2022 5 3 19 11 19.27 29.314252 107.917171 2.66 0.25
2022 5 3 20 2 8.58 29.350743 108.072127 1.62 0.56
2022 5 3 20 21 38.8 29.388721 107.930941 0.76 0.05
2022 5 3 20 38 56.34 29.325041 108.162313 3.12 0.72
2022 5 3 21 58 37.42 29.319452 107.952775 2.6 1.48
2022 5 3 22 6 30.95 29.3198 107.949162 2.22 1.67
2022 5 3 22 47 38.61 29.323399 107.946069 3.42 1.67
2022 5 3 22 54 11.52 29.285124 108.04196 2.17 0.14
2022 5 3 23 18 30.18 29.342721 108.089518 1.58 0.43
2022 5 4 0 20 31.72 29.338904 107.972632 2.38 0.6
2022 5 4 1 12 26.88 29.361348 108.021973 2.22 -0.02
2022 5 4 1 18 59.42 29.36212 108.034847 1.54 0.84
2022 5 4 1 32 34.74 29.316178 107.973397 1.93 0.44
2022 5 4 1 36 5.52 29.317771 107.914445 2.89 0.35
2022 5 4 1 45 20.32 29.360712 108.021281 2.07 -0.57
2022 5 4 1 48 48.12 29.31461 107.971574 2.5 0.72
2022 5 4 1 51 37.48 29.317637 107.93256 3.38 0.66
2022 5 4 2 12 42.44 29.35376 107.991781 1.77 0.2
2022 5 4 3 43 0.64 29.387197 107.93116 1.45 -0.24
2022 5 4 5 5 4.78 29.325173 108.161564 3.07 0.65
2022 5 4 5 57 34.84 29.316266 107.97015 2.15 0.46
2022 5 4 6 11 25.24 29.38221 107.929777 2.13 -0.11
2022 5 4 7 16 35.68 29.283982 108.043905 2.58 0.79
2022 5 4 7 22 20.96 29.338564 107.973267 2.38 0.81
2022 5 4 8 48 46.73 29.350112 108.073796 2.08 0.66
2022 5 4 8 48 59.3 29.307819 107.975228 3.25 0.47
2022 5 4 9 27 32.55 29.342771 108.085775 1.17 0.97
2022 5 4 10 36 22.86 29.314933 107.97474 2.75 0.47
2022 5 4 11 22 14.78 29.329327 107.958439 2.19 0.29
2022 5 4 12 13 31.69 29.327763 107.958927 1.95 0.55
2022 5 4 12 34 25.81 29.361882 108.021842 1.94 0.81
2022 5 4 13 55 2.17 29.347351 108.076424 1.99 1.32
2022 5 4 14 1 23.17 29.324032 107.945581 2.32 0.34
2022 5 4 14 20 15.7 29.361825 108.034513 1.11 1.07
2022 5 4 15 0 56.72 29.34974 108.073299 1.44 0.8
2022 5 4 15 10 41.23 29.314311 107.920264 2.98 0.5
2022 5 4 15 48 8.24 29.339195 107.973812 1.93 1.03
2022 5 4 16 2 31.75 29.323995 107.91766 1.82 0.35
2022 5 4 16 48 5.17 29.317763 107.951538 3.01 0.28
2022 5 4 17 9 19.56 29.333677 107.959001 1.85 0.57
2022 5 4 17 43 36.56 29.309322 107.906641 2.27 0.2
2022 5 4 17 54 37.76 29.30213 107.900456 3.09 0.7
2022 5 4 18 54 59.6 29.312846 107.916886 2.47 0.47
2022 5 4 21 5 3.82 29.325256 108.159098 3.26 0.05
2022 5 4 21 12 20.7 29.329856 107.958911 2.19 -0.03
2022 5 4 21 46 7.2 29.301082 107.88361 5.33 0.12
2022 5 4 21 55 38.0 29.337807 107.975334 2.44 0.35
2022 5 4 22 30 56.76 29.362091 108.034644 1.34 0.4
2022 5 4 22 41 20.99 29.345441 107.986963 2.75 -0.35
2022 5 4 23 39 55.92 29.343276 108.086003 1.52 0.37
2022 5 5 0 11 52.23 29.315358 107.916479 3.0 0.41
2022 5 5 0 19 9.69 29.31571 107.882349 4.1 0.13
2022 5 5 0 27 1.81 29.287565 107.851237 4.67 0.6
2022 5 5 0 29 3.4 29.349349 108.072941 2.01 0.45
2022 5 5 0 35 46.63 29.28135 107.842765 5.08 0.15
2022 5 5 0 56 52.74 29.315566 107.972021 2.65 0.36
2022 5 5 1 10 57.88 29.318286 107.951229 2.85 -0.27
2022 5 5 1 15 28.9 29.319639 107.950968 1.81 0.45
2022 5 5 1 21 37.04 29.319985 107.950928 1.74 0.04
2022 5 5 2 13 34.2 29.316823 107.971069 1.05 -0.44
2022 5 5 2 14 35.8 29.284068 108.041121 2.63 -0.07
2022 5 5 2 19 26.44 29.315892 107.968815 2.81 0.41
2022 5 5 3 29 8.72 29.283675 108.04257 2.7 0.9
2022 5 5 3 40 35.48 29.319946 107.930363 3.14 0.59
2022 5 5 3 50 41.72 29.375623 107.915332 2.28 0.43
2022 5 5 4 27 25.24 29.312612 107.770117 5.47 0.72
2022 5 5 5 30 15.48 29.317454 107.970923 1.83 0.62
2022 5 5 5 44 29.28 29.362327 108.034701 1.4 0.09
2022 5 5 6 47 33.02 29.241673 108.107015 3.73 0.52
2022 5 5 7 0 42.44 29.310048 107.763639 6.04 0.42
2022 5 5 7 25 19.12 29.318829 107.907218 6.33 0.26
2022 5 5 7 52 23.16 29.349375 108.073006 1.94 0.56
2022 5 5 8 1 7.07 29.308962 107.764779 5.44 0.95
2022 5 5 8 45 58.73 29.333459 108.141154 1.7 0.75
2022 5 5 9 0 58.75 29.316355 107.920117 1.65 0.73
2022 5 5 9 2 17.01 29.309047 107.97749 1.56 0.55
2022 5 5 9 27 42.48 29.309334 107.976912 1.52 0.9
2022 5 5 9 34 21.71 29.315133 107.915234 3.47 0.7
2022 5 5 9 51 31.66 29.337522 108.125024 2.78 0.48
2022 5 5 10 9 44.23 29.338436 107.974984 2.29 0.28
2022 5 5 10 13 6.77 29.316331 107.969368 2.37 0.47
2022 5 5 10 43 45.87 29.315481 107.972518 2.44 0.63
2022 5 5 11 2 18.26 29.319029 108.202466 3.86 0.93
2022 5 5 11 3 37.32 29.320048 107.921753 2.33 0.44
2022 5 5 11 24 58.07 29.320256 107.920199 2.15 0.57
2022 5 5 11 49 17.01 29.215987 108.155933 6.55 0.59
2022 5 5 12 6 43.9 29.376145 107.944694 1.19 0.21
2022 5 5 12 29 49.19 29.275193 107.72924 1.91 0.63
2022 5 5 13 19 39.47 29.378402 107.90686 1.76 0.7
2022 5 5 13 37 48.75 29.299693 107.903581 3.18 0.93
2022 5 5 16 37 29.35 29.338373 107.975431 2.18 0.71
2022 5 5 16 59 44.87 29.32299 107.945166 2.72 0.08
2022 5 5 17 0 23.14 29.315784 107.916284 3.0 0.67
2022 5 5 17 5 7.27 29.353428 107.992424 3.12 0.62
2022 5 5 17 18 51.27 29.322776 107.944792 2.95 0.16
2022 5 5 17 52 0.78 29.337166 108.170549 6.52 0.43
2022 5 5 18 1 33.96 29.316724 107.969539 2.28 0.73
2022 5 5 18 13 21.91 29.323887 108.176921 3.91 0.42
2022 5 5 19 11 3.86 29.312752 107.914478 2.7 0.59
2022 5 5 19 23 15.24 29.31627 107.972599 1.95 0.6
2022 5 5 19 50 22.39 29.273531 107.869141 4.74 0.52
2022 5 5 20 15 51.31 29.362309 108.034798 1.29 0.79
2022 5 5 20 29 57.35 29.348527 108.073885 1.81 0.02
2022 5 5 20 33 57.0 29.330025 107.959261 1.95 0.86
2022 5 5 20 36 30.99 29.329913 107.95835 1.99 0.19
2022 5 5 21 9 12.62 29.347404 108.076611 1.77 0.73
2022 5 5 21 19 1.7 29.318402 107.95153 2.78 0.54
2022 5 5 21 21 4.63 29.28441 108.042212 2.46 0.43
2022 5 5 21 25 32.2 29.318943 107.952913 1.5 0.33
2022 5 5 21 36 1.95 29.316052 107.974235 1.74 0.84
2022 5 5 21 36 19.39 29.31994 107.931502 3.48 0.74
2022 5 5 22 17 26.99 29.31428 107.917928 1.66 0.04
2022 5 5 22 23 33.52 29.285325 108.040592 2.24 0.88
2022 5 5 22 26 8.63 29.265273 108.086434 4.71 0.24
2022 5 5 22 26 49.56 29.361188 108.018555 2.23 0.59
2022 5 5 22 49 20.53 29.266158 108.088721 4.65 0.6
2022 5 5 23 20 1.71 29.343406 108.086458 1.74 0.1
2022 5 5 23 20 50.59 29.320292 107.921696 2.03 0.09
2022 5 5 23 31 12.67 29.362736 107.920215 1.15 -0.2
2022 5 6 0 9 58.36 29.317963 107.948079 1.36 0.58
2022 5 6 0 40 43.71 29.311603 107.915763 3.06 0.46
2022 5 6 1 20 23.44 29.337946 107.975358 2.39 0.7
2022 5 6 2 49 0.32 29.324445 108.164185 3.63 0.46
2022 5 6 3 3 26.72 29.315186 107.915706 3.31 0.5
2022 5 6 3 6 6.84 29.324221 108.164412 3.59 0.73
2022 5 6 3 26 7.48 29.320278 107.951953 2.02 0.71
2022 5 6 3 31 5.98 29.286182 108.040592 1.57 0.17
2022 5 6 3 41 48.14 29.31995 107.951139 1.81 0.21
2022 5 6 4 39 25.56 29.362148 108.034595 1.44 0.33
2022 5 6 5 18 7.2 29.25941 108.094523 2.72 0.78
2022 5 6 5 26 31.1 29.28986 107.87863 3.54 0.17
2022 5 6 5 29 14.18 29.315546 107.971891 2.41 0.29
2022 5 6 5 46 35.66 29.317133 107.969385 2.18 -0.46
2022 5 6 6 2 27.24 29.262893 108.094621 5.81 0.48
2022 5 6 6 32 33.78 29.305721 107.893612 2.18 -0.05
2022 5 6 7 30 0.04 29.348352 108.074976 2.83 0.11
2022 5 6 7 35 16.68 29.349634 108.07194 1.6 0.51
2022 5 6 8 9 31.58 29.338692 107.975301 2.04 0.3
2022 5 6 9 10 39.61 29.309257 107.977669 1.54 0.44
2022 5 6 9 24 40.97 29.321299 107.944019 3.74 0.17
2022 5 6 9 34 57.67 29.309751 107.977124 1.5 -0.29
2022 5 6 9 40 51.33 29.269861 108.117725 2.39 -0.29
2022 5 6 10 1 43.18 29.337669 108.124365 2.84 0.5
2022 5 6 10 12 42.93 29.289785 107.881429 3.72 0.65
2022 5 6 10 33 27.73 29.359609 108.016089 3.48 0.52
2022 5 6 10 42 31.11 29.316899 107.91792 2.69 0.68
2022 5 6 11 22 36.83 29.361515 108.018921 2.27 0.7
2022 5 6 11 47 47.24 29.362189 108.035091 1.39 0.18
2022 5 6 11 54 3.13 29.211159 108.154525 4.2 1.78
2022 5 6 11 57 10.13 29.319885 107.919613 1.79 -0.09
2022 5 6 11 59 9.53 29.343451 108.086003 1.41 -0.33
2022 5 6 12 18 20.91 29.31746 107.919881 2.75 -0.46
2022 5 6 12 52 2.75 29.278939 107.839803 5.11 -0.47
2022 5 6 13 38 39.14 29.353607 107.992253 3.14 0.51
2022 5 6 13 47 15.53 29.299799 107.888289 2.83 0.16
2022 5 6 13 50 24.56 29.319377 108.081559 1.92 0.57
2022 5 6 14 8 49.7 29.349166 108.072591 1.4 0.42
2022 5 6 14 37 41.03 29.303485 107.906551 2.69 -0.19
2022 5 6 14 42 53.49 29.316718 107.970093 2.21 -0.13
2022 5 6 15 0 32.15 29.322876 107.944604 2.9 0.08
2022 5 6 15 53 58.36 29.307595 107.976375 2.6 0.35
2022 5 6 16 6 24.66 29.284593 108.041829 2.47 1.09
2022 5 6 17 14 29.74 29.333362 108.086865 5.42 0.16
2022 5 6 17 21 17.59 29.246716 108.104631 2.78 0.08
2022 5 6 17 33 26.63 29.321745 107.919515 1.37 0.61
2022 5 6 17 34 1.73 29.32995 107.959237 2.0 -0.37
2022 5 6 17 37 8.87 29.330131 107.958122 1.88 -0.07
2022 5 6 18 43 27.34 29.325604 108.1587 3.02 0.75
2022 5 6 19 48 27.82 29.362229 108.034831 1.3 -0.23
2022 5 6 20 11 41.66 29.315497 107.972567 2.48 0.45
2022 5 6 20 51 37.02 29.28358 108.041276 2.75 0.84
2022 5 6 21 31 40.49 29.349072 108.07229 1.35 0.65
2022 5 6 22 31 35.55 29.358378 108.018538 2.62 -0.39
2022 5 6 22 41 5.01 29.331283 107.958162 1.43 -0.11
2022 5 6 23 13 43.04 29.311552 107.914974 2.58 0.24
2022 5 6 23 26 41.76 29.320856 107.931185 2.93 -0.05
2022 5 6 23 36 55.71 29.322243 107.930469 2.86 -0.42
2022 5 7 1 30 20.68 29.248429 108.106738 4.04 0.45
2022 5 7 1 51 18.6 29.314087 107.918335 2.42 0.12
2022 5 7 2 21 29.56 29.343355 108.086369 1.67 0.12
2022 5 7 2 46 5.44 29.337685 107.975602 2.53 0.57
2022 5 7 2 53 8.32 29.319993 107.952197 1.98 0.5
2022 5 7 2 56 44.32 29.319377 107.95144 1.9 0.11
2022 5 7 3 2 18.52 29.319897 107.951139 1.92 -0.46
2022 5 7 3 18 57.32 29.322123 107.945435 2.77 0.38
2022 5 7 3 28 42.72 29.314832 107.915869 3.26 0.52
2022 5 7 3 48 2.76 29.347489 108.076595 2.01 0.48
2022 5 7 4 33 26.5 29.314921 107.972526 2.6 0.26
2022 5 7 4 34 26.64 29.319047 108.169474 3.33 0.23
2022 5 7 4 49 29.58 29.289079 107.879688 3.79 0.4
2022 5 7 4 49 49.52 29.323236 108.169694 3.93 0.56
2022 5 7 4 57 52.7 29.289948 108.042782 0.82 -0.13
2022 5 7 5 9 45.28 29.348964 108.072184 1.07 0.43
2022 5 7 6 18 8.4 29.362282 108.034904 1.37 0.84
2022 5 7 7 8 11.04 29.316414 107.969295 2.34 0.44
2022 5 7 7 37 14.76 29.312105 107.914185 3.06 0.63
2022 5 7 8 16 57.54 29.325669 107.954028 2.57 -0.08
2022 5 7 8 41 38.04 29.317316 107.96744 1.65 0.22
2022 5 7 9 50 56.83 29.283791 108.041219 2.66 0.78
2022 5 7 9 54 21.37 29.33774 108.124813 2.89 0.56
2022 5 7 10 45 37.99 29.339526 108.123226 2.61 0.16
2022 5 7 10 57 36.97 29.286552 108.040983 1.93 0.99
2022 5 7 11 19 24.77 29.320219 107.951562 1.95 0.39
2022 5 7 11 22 34.39 29.320215 107.95061 2.1 0.34
2022 5 7 11 49 50.43 29.338139 107.975342 2.19 0.35
2022 5 7 12 17 46.89 29.315202 107.913582 3.33 0.31
2022 5 7 12 18 45.98 29.349284 108.072355 1.19 0.47
2022 5 7 12 23 57.34 29.300883 107.874731 3.52 0.92
2022 5 7 12 58 4.05 29.3525 107.99279 3.03 0.25
2022 5 7 13 47 15.67 29.330247 107.959766 1.9 0.53
2022 5 7 13 49 22.19 29.330023 107.958415 1.96 0.8
2022 5 7 14 3 51.35 29.315706 107.972192 2.54 0.42
2022 5 7 14 7 23.39 29.362103 108.035148 1.45 0.95
2022 5 7 14 16 14.61 29.309369 107.977148 1.59 0.25
2022 5 7 14 21 55.73 29.321586 107.914868 3.22 0.52
2022 5 7 14 41 55.66 29.338757 108.104289 2.62 1.5
2022 5 7 14 47 5.48 29.309379 107.976774 1.64 0.54
2022 5 7 14 48 14.18 29.318461 107.918188 2.93 0.67
2022 5 7 14 48 34.62 29.338611 108.103735 2.61 0.64
2022 5 7 14 49 16.93 29.274839 108.078158 2.9 1.42
2022 5 7 14 50 7.1 29.361509 108.019132 2.27 0.56
2022 5 7 14 52 35.1 29.338747 108.10376 2.72 0.28
2022 5 7 14 55 56.17 29.339736 108.104305 2.72 0.84
2022 5 7 16 19 34.03 29.316661 107.969255 2.39 0.43
2022 5 7 17 21 5.75 29.316142 107.97207 0.83 0.47
2022 5 7 18 44 32.17 29.349695 108.071802 1.58 0.62
2022 5 7 18 48 18.53 29.244401 108.107072 3.2 0.25
2022 5 7 19 36 3.56 29.321206 107.943115 3.62 0.47
2022 5 7 22 1 29.35 29.357503 107.995744 2.33 -0.45
2022 5 7 22 4 37.0 29.329777 107.959521 2.43 0.75
2022 5 7 22 16 41.44 29.318132 107.972078 1.78 -0.06
2022 5 7 22 18 39.73 29.315352 107.970459 2.82 0.71
2022 5 7 22 44 29.63 29.266388 108.089632 5.9 0.09
2022 5 7 22 49 35.3 29.310832 107.912435 3.37 0.13
2022 5 7 23 48 31.02 29.313957 107.91259 2.46 0.43
2022 5 8 0 44 33.07 29.349243 108.072469 1.34 0.52
2022 5 8 0 49 56.13 29.337972 107.97583 2.19 0.55
2022 5 8 0 56 19.56 29.347835 108.107178 4.04 -0.51
2022 5 8 1 2 5.94 29.343372 108.085921 1.62 0.75
2022 5 8 1 14 43.48 29.314299 107.914697 2.65 0.39
2022 5 8 2 50 19.0 29.318121 107.950618 2.34 0.52
2022 5 8 4 9 21.86 29.362101 108.035091 1.47 0.93
2022 5 8 4 37 38.08 29.316673 107.916919 2.93 -0.28
2022 5 8 5 41 27.44 29.283691 108.04104 2.72 0.66
2022 5 8 7 33 59.8 29.318231 107.952108 3.08 0.51
2022 5 8 7 40 58.86 29.311428 107.902059 3.59 0.28
2022 5 8 7 50 2.22 29.34785 108.076872 1.77 0.75
2022 5 8 8 42 37.64 29.336825 107.978328 1.77 0.64
2022 5 8 9 11 17.65 29.286672 108.041073 1.79 0.93
2022 5 8 9 12 11.41 29.284483 108.052686 2.45 -0.19
2022 5 8 9 20 23.84 29.281881 108.04248 3.22 0.59
2022 5 8 10 26 25.31 29.329366 107.958569 2.35 0.21
2022 5 8 10 33 29.1 29.268958 108.077604 3.55 0.36
2022 5 8 11 3 2.17 29.361658 108.036263 1.31 0.81
2022 5 8 12 12 23.09 29.313969 107.977384 2.28 0.71
2022 5 8 12 17 12.99 29.36237 108.013257 3.9 -0.09
2022 5 8 12 33 21.68 29.360524 108.019572 3.8 1.12
2022 5 8 12 34 11.45 29.34318 108.086068 1.37 0.85
2022 5 8 12 39 25.0 29.318022 107.953499 3.14 0.52
2022 5 8 12 42 58.3 29.312907 107.955949 2.37 0.6
2022 5 8 13 30 19.0 29.381651 107.899487 3.11 0.51
2022 5 8 14 34 47.56 29.286947 108.039648 1.96 0.65
2022 5 8 16 30 9.22 29.32147 107.940015 3.93 0.71
2022 5 8 17 55 15.75 29.349266 108.073682 2.62 0.97
2022 5 8 20 17 6.5 29.324967 107.959896 5.05 0.39
2022 5 8 21 12 47.41 29.362244 108.035726 1.42 -0.16
2022 5 8 22 42 48.08 29.326485 107.932576 1.85 -0.18
2022 5 9 2 14 11.88 29.344741 108.09484 2.53 0.44
